num,title,link,guid,pub_date,itunes_episode,is_noise,transcript_url_feed,transcript_url_raw,transcript_url_jsdelivr,transcript_url_final,vtt_source
207,"B2P-Live ""Ackerdemics Edition"" - Was kostet ein Schnitzel?",https://www.bauertothepeople.at/,deb5b192-cd55-4de3-b023-809d0f9b254b,2024-12-08T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/207.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/207.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/207.vtt,github_raw
208,Ahaa! - War Bambi ein Reh oder ein Hirsch?,https://www.bauertothepeople.at/,10dee88d-8fe3-4196-a9ea-19d695a261e2,2024-12-15T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/208.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/208.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/208.vtt,github_raw
209,"B2P-Live ""Ackerdemics Edition"" - Die Böden am Boden?",https://www.bauertothepeople.at/,5e6bd121-84a6-4ae8-a14c-06f318914ace,2024-12-22T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/209.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/209.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/209.vtt,github_raw
210,Hintergrundrauschen - Sockenautomat Huber Wolle,https://www.bauertothepeople.at/,5827319f08344a83ac3a2185742736f6,2025-01-05T08:15:00+01:00,,True,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/210.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/210.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/210.vtt,github_raw
211,B2P111 Herr Wolle und die Weltmaschine die Socken strickt,https://www.bauertothepeople.at/,a17cc67e975a4314ac2e38698491b7c6,2025-01-12T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/211.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/211.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/211.vtt,github_raw
212,Hintergrundrauschen - Freilaufstall am Bergerhof,https://www.bauertothepeople.at/,7992482068a94c07a3de4efc5a528cec,2025-01-19T08:15:00+01:00,,True,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/212.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/212.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/212.vtt,github_raw
213,Interview - Auslandszivildienst,https://www.bauertothepeople.at/,ba7e2494a1d24caebe6e16432cb89fe6,2025-01-22T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/213.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/213.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/213.vtt,github_raw
214,B2P112 Schwein und Sein - Schweinebörse-Chef Johann Schlederer,https://www.bauertothepeople.at/,e49ed6102d2049ddbba6d33171b9fd70,2025-01-26T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/214.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/214.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/214.vtt,github_raw
215,Hintergrundrauschen - Sonnenaufgang im tropischen Regenwald,https://www.bauertothepeople.at/,1db169155e25469bb5d36870ede91487,2025-02-02T08:15:00+01:00,,True,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/215.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/215.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/215.vtt,github_raw
216,"B2P113 Test the Taste - Der Food-Fotograf, Food-Journalist & Sommelier Jürgen Schmücking",https://www.bauertothepeople.at/,d5d25ea9592b4351990ba5a329a12d78,2025-02-09T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/216.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/216.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/216.vtt,github_raw
217,Hintergrundrauschen - Im Melkstand bei PetersPlaats,https://www.bauertothepeople.at/,4aa35feca8004372a3856d899af7ab22,2025-02-16T08:15:00+01:00,,True,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/217.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/217.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/217.vtt,github_raw
218,B2P114 - Was ist Regenwald? - Der Regenwaldviertler & Tropenbotaniker Anton Weissenhofer,https://www.bauertothepeople.at/,1b2553c36815436c935a36e909f9eeb6,2025-02-23T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/218.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/218.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/218.vtt,github_raw
219,Hintergrundrauschen - Regenschauer auf der Tropenstation,https://www.bauertothepeople.at/,5a01d967768244ce8c14de464cf1b0a4,2025-03-02T08:15:00+01:00,,True,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/219.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/219.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/219.vtt,github_raw
220,B2P115 - Kakao für Einsteiger - Der Schweizer Auswanderer und Kakaobauer Bruno Lötscher,https://www.bauertothepeople.at/,aa8e42332fdd426bb3c9cc2532be77fa,2025-03-10T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/220.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/220.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/220.vtt,github_raw
221,"B2P-Live ""Ackerdemics Edition” - Schokolade im Plural",https://www.bauertothepeople.at/,c77d5675ca50431d8c5768580855eb25,2025-03-16T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/221.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/221.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/221.vtt,github_raw
222,B2P116 - Die Ökosoziale Marktwirtschaft - Josef Riegler,https://www.bauertothepeople.at/,ce86e83a8d6849a3b61ffe95e759082a,2025-03-23T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/222.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/222.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/222.vtt,github_raw
223,Interview - Maul- und Klauenseuche,https://www.bauertothepeople.at/,9b652ccd9900483d92b5cb07c7a4eb42,2025-03-28T22:00:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/223.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/223.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/223.vtt,github_raw
224,Hintergrundrauschen - Schafherde auf einer Tiroler Alm,https://www.bauertothepeople.at/,8dbd008e31a9485988988c102b5170ba,2025-04-06T08:15:00+02:00,,True,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/224.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/224.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/224.vtt,github_raw
225,B2P117 - Treffen sich ein Biologe und ein Kabarettist - Berni Wagner,https://www.bauertothepeople.at/,51912871d52444bfb648ba2e7862ad33,2025-04-13T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/225.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/225.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/225.vtt,github_raw
226,Ahaa! - Was ist solidarische Landwirtschaft?,https://www.bauertothepeople.at/,e454c56826174475bda8a12569ade567,2025-04-20T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/226.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/226.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/226.vtt,github_raw
227,"B2P118 - Stiller Riese, tiefes Wasser - Der Gastronom Jing Chen",https://www.bauertothepeople.at/,5d7e270461ee4376947c74f91fe510f6,2025-04-27T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/227.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/227.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/227.vtt,github_raw
228,Hintergrundrauschen - Victoriafälle,https://www.bauertothepeople.at/,4a2ee6054dcd438bbaf19ddb80095918,2025-05-04T08:15:00+02:00,,True,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/228.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/228.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/228.vtt,github_raw
229,B2P119 - Tee aus Portugal - Die Tee-Pionierin Nina Gruntkowski,https://www.bauertothepeople.at/,7e74a2c955784215bad044bccc47fdb5,2025-05-11T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/229.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/229.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/229.vtt,github_raw
230,Interview - Quo Vadis Schweinehaltung & Vollspaltenböden 2034,https://www.bauertothepeople.at/,1a7f9ed9883b45a2bfcb4f0631c508b4,2025-05-18T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/230.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/230.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/230.vtt,github_raw
231,"B2P-Live ""Ackerdemics Edition"" - Alternative zum Supermarkt?",https://www.bauertothepeople.at/,29cc4f44c89c4571a5640cdc1571e62d,2025-05-25T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/231.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/231.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/231.vtt,github_raw
232,"B2P-Live ""Ackerdemics Edition” - MILA Supermarkt",https://www.bauertothepeople.at/,82021626700f48a19a7535e462b73a26,2025-06-01T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/232.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/232.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/232.vtt,github_raw
233,B2P120 - Brüssel Calling - Der ehemalige EU-Kommissar Franz Fischler,https://www.bauertothepeople.at/,4e47ac57869d4c26b615f0366bf2117f,2025-06-08T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/233.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/233.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/233.vtt,github_raw
234,B2P-Live - Die nachhaltige Zukunft der Lebensmittelbranche (Upper Food 2025),https://www.bauertothepeople.at/,8c6e272b4e194919a845a1acbd570300,2025-06-15T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/234.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/234.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/234.vtt,github_raw
235,B2P121 - Die Leben der Anderen (Reiseckers Reisen) - Medienmacher Michael Reisecker,https://www.bauertothepeople.at/,f823524a365e454c83abf4b4db5c19d5,2025-06-22T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/235.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/235.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/235.vtt,github_raw
236,Ahaa! - Was ist Bienenwachs?,https://www.bauertothepeople.at/,e1ad5a95f1084c1cba1693d0b35ef678,2025-06-29T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/236.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/236.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/236.vtt,github_raw
237,B2P122 - Holistic Management - Allan Savory,https://www.bauertothepeople.at/,7f731418495f4bbbaa412f9dc269ee0f,2025-07-06T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/237.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/237.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/237.vtt,github_raw
238,Hintergrundrauschen - Busch in Simbabwe,https://www.bauertothepeople.at/,682a4e60b64b4d27a71be8e5a1269902,2025-07-13T08:15:00+02:00,,True,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/238.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/238.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/238.vtt,github_raw
239,B2P123 - Maverick in Crocs - Der Winzer Dirk Niepoort,https://www.bauertothepeople.at/,37237761684d452da611c27d75f77501,2025-07-20T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/239.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/239.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/239.vtt,github_raw
240,"B2P-Live ""Ackerdemics Edition"" - Das Geschäft mit den Schwammerl",https://www.bauertothepeople.at/,cf9cefe6d9e446108c367bee6821497f,2025-07-27T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/240.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/240.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/240.vtt,github_raw
241,B2P124 - NURI - Fabrik am Rande der Zeit - Der Lebensmittelunternehmer Jakob Glatz,https://www.bauertothepeople.at/,145ee8ce39ec4261bb0c2ff1ad4e3595,2025-08-03T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/241.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/241.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/241.vtt,github_raw
242,Hintergrundrauschen - Ölstraße bei NURI in Matosinhos,https://www.bauertothepeople.at/,41f04faf4bde479599466536649d900c,2025-08-10T08:15:00+02:00,,True,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/242.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/242.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/242.vtt,github_raw
243,"B2P-Live ""Ackerdemics Edition"" - Ethik, Moral und wirtschaftliches Handeln",https://www.bauertothepeople.at/,b6dd8e773f924d229faffcbf1981a232,2025-08-17T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/243.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/243.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/243.vtt,github_raw
244,Hintergrundrauschen - Verarbeitung der Sardinen bei NURI in Matosinhos,https://www.bauertothepeople.at/,ef5a2fcf451243e2b4a1ee69717b7bf3,2025-08-24T08:15:00+02:00,,True,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/244.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/244.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/244.vtt,github_raw
245,B2P125 - Ackerbau in Brasilien - Der Agrarunternehmer Karl Milla,https://www.bauertothepeople.at/,afcb17a6c6a545968e5154ae2978bdbd,2025-08-31T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/245.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/245.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/245.vtt,github_raw
246,Interview - Auf der Kakao-Plantage,https://www.bauertothepeople.at/,7aa2aaabbed646cf9391f7535b924dbc,2025-09-07T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/246.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/246.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/246.vtt,github_raw
247,"B2P126 - Schweine, Soja, Risiko - Der brasilianische Agrarunternehmer Wienfried Leh",https://www.bauertothepeople.at/,a317d30238434c2597c948d9cf189c68,2025-09-14T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/247.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/247.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/247.vtt,github_raw
248,Hintergrundrauschen - Ferkel beim Saugen,https://www.bauertothepeople.at/,821379b646534762809de56842bb3c81,2025-09-21T08:15:00+02:00,,True,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/248.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/248.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/248.vtt,github_raw
249,"B2P127 - Donau Bier in Brasilien - Harry Reinerth über Mut, Markt und Heimat",https://www.bauertothepeople.at/,6d6c044e34bc426790020219209f8e8e,2025-09-28T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/249.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/249.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/249.vtt,github_raw
250,"Interview - Malz, Mälzen, Mälzerei",https://www.bauertothepeople.at/,1ae6f73019984cde850062a21ddddd53,2025-10-05T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/250.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/250.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/250.vtt,github_raw
